0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
-1.2114464904254008,-1.5399269631103898,-0.3855044714324806,-0.660847170094956,-4.725258030698932,-0.2848504516746699,3.6747058350772486,-0.06710444081187748,0.2702494732908421,-0.13861159555038374,0.20599610960207598,0.1535456386284068,1.3193561117500576,-1.0,1.0,1.0,-4.8021667229443885,-1.0031211592008533,-4.35271304040724,1.6733947647267964,0.4419562277519428,1.1565270231999196,-1.0645366289874612,-0.21319437418280135,0.7390726452981935,-0.3665630090434956,-0.7518880480843183,-0.7051813695584545,-0.5100663881043546,0.01808722065428972,0.4469588177034007,0.21056574791761223,1.226293397202129,0.025328965403796286,-0.3078149186708216,-1.1772540555370437,0.02616011377291396,0.39702333782805244,-0.49707872073357723,0.4435910375534577,-1.1756626385861662,-0.17124649863219793,-0.18258613245273617,-0.28672074711763285,0.22463748466565467,2.093167650833483,0.34515173489472273,0.2881914922009948,1.0544588067622418,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09194696541210787,0.8911756521047364,0.8167675576862523,0.7920966754840564,-1.1162993466834052,-0.1582948801837098,-0.07596809366917434,-0.8925853461205455,0.21343721581076255,-1.3476806410292503,0.9256053721360991,-0.48556909907981066,0.24848988246395287,-0.35130906648120747,-1.1772319202085983,-0.47260614300148596,0.6278538500791457,-0.3688594277406602,0.3068632657287664,-0.30392474446091416,-0.30694441335290507,0.3068557135044351,-0.306826621093634,-0.3070067686272081,0.3870221397290979,-0.38695918974907073,-0.3908961872343762,0.0331305833916137,0.024418923394962835
0.9602995045662047,-0.32323733705707647,-0.3913053632022737,-0.45590023054977497,-4.37525846413198,-1.888143057920457,3.8888948773759977,-1.0812292894470974,0.728379494435544,0.10430370862385205,-0.7270254749717798,-0.8169256734029553,0.422981750083982,-1.0,1.0,1.0,-4.2447479700057045,1.095551570594044,-3.497170935477052,-0.5073958263207119,-0.26898043173964536,-0.2543054105151097,0.6218921256635543,-0.0854957325790798,-0.7777697877378067,0.6743059720793286,-0.08956384568239885,-0.12089527502159962,0.025597515410934243,0.065316904889913,0.6885131329358501,0.5934374625711456,1.4694370996399224,0.0278716184861654,-0.2056866015343573,-1.160305796834544,1.507726860941564,-0.6847729696431002,0.5531145060319362,-0.6364783647061406,-0.4089271383581636,0.1695586437894236,0.012626088901621133,-0.288644576030195,0.22913200572938835,2.103612835929071,0.08189005986067643,0.38455476827798507,1.0997772283316207,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6535905674150493,-0.24237322586018814,-0.2349684652239573,-0.19232466610677512,-1.293068402835774,-0.1991681496113031,0.5054914155628354,1.619225199442706,-0.7049514815040119,-0.3996768670659837,-1.2519479345165896,-0.8079978485536694,0.41933449086549646,-0.35503174063296555,0.6012721602791046,-0.6902736783535321,-0.391625150996361,0.8035382125435543,0.41530254803095384,-0.3893087073122915,-0.41509794220386126,0.41530373867172743,-0.41537021829666376,-0.4052037519733582,0.3934468386013159,-0.39325580684031314,-0.3977267481797654,-11.57399794277373,-11.541914059118646
0.9623717812790424,-0.28223130209514785,-0.39117803947283514,-0.4557716779910848,-4.044216166490257,-1.8473397131994709,3.6710267121452564,-1.054196817284359,0.7353602555017673,0.08097439257930573,-0.6892634520239382,-0.8257526198381621,0.42689214929544866,-1.0,1.0,1.0,-3.9386850685260013,1.0814860705541414,-3.278744567018194,-0.5282311923419816,-0.2601587878046145,-0.27943902636796997,0.6593471390146813,-0.09317171703516294,-0.7708428285906552,0.6741794073672783,-0.08501963445841243,-0.11650167859324333,0.09667947642222947,0.07810075263586595,0.6491251432516877,0.5043247073362481,1.4666296534606198,0.04393075954718768,-0.1276315402265431,-1.1554732348736965,1.526336149264833,-0.6794765591014524,0.5454401944843945,-0.630306851347628,-0.3984446441596329,0.13088212489405862,0.052378088360338595,-0.29000388954481343,0.2347591363036578,2.089643844961207,0.10743714175787406,0.393223585504269,1.0656238206954953,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6309354892165876,-0.23820364783307132,-0.24170995319549338,-0.11792291880905251,-1.285104127231722,-0.21246786030211182,0.481073521094498,1.5919970449716054,-0.6793432339498325,-0.38471186850008493,-1.2420583586773433,-0.8345671867460299,0.4108443003624396,-0.3600756149252425,0.6077604606136925,-0.6587071867132529,-0.3982141205408672,0.8531160631288205,0.41531373858034415,-0.3894394010985563,-0.4151087826285643,0.4153132532178793,-0.4153785225609222,-0.40521590153470094,0.39345609896374445,-0.39326590166963726,-0.39772668172818676,0.04436345312176969,0.0022325080446273637
0.9665163347044878,-0.2425695099302127,-0.39104140221391,-0.45575119457613716,-3.747152065911664,-1.8117692347759864,3.4668595582971418,-1.030366150276184,0.7427985829643295,0.05937566964681945,-0.6547077928436297,-0.8346331356719148,0.4319331817936821,-1.0,1.0,1.0,-3.6652671463879125,1.0712142161847853,-3.078037089977892,-0.5484133829720567,-0.25071309359242355,-0.3044196931022652,0.6910198110916314,-0.10180775541597412,-0.7638989887927724,0.6739504507320785,-0.0801517632760983,-0.11180342998672262,0.1606032111990843,0.09172204999109212,0.6130679453193911,0.42411508423646105,1.4625472963977653,0.05766549021316297,-0.05738648217823222,-1.1498352834513235,1.5427726252701945,-0.6741705928506053,0.5374188402689191,-0.6234930574082129,-0.3910759014789098,0.09388059946588365,0.08885290295966614,-0.29148640870149417,0.24078982493744785,2.0743814740018194,0.13254746889396773,0.40182272295789473,1.0334050037359883,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6066673225483625,-0.23373876514728753,-0.2489279568235718,-0.054459987043342,-1.2760040502520815,-0.22655277486676217,0.45498432491613733,1.5632611215341796,-0.6516711138987159,-0.37007784459276927,-1.2298533007002168,-0.8630114175728436,0.40196934754035263,-0.3654470207296388,0.6179769922409711,-0.6237222178287528,-0.40225614047378105,0.9014469026751261,0.4153249291297386,-0.38957009451756197,-0.41511962305393035,0.41532388636013295,-0.4153857003480685,-0.4052289142432198,0.3934667917373572,-0.39327689610289934,-0.39776591993929866,0.04946930299911347,-0.0010954542579233902
0.9716970264864672,-0.19515116163526464,-0.3908640199626543,-0.4556711726169769,-3.41401782110618,-1.7718216838113043,3.2281671980945563,-1.0031158817830457,0.7523970772074532,0.03365000440146462,-0.6155935328992943,-0.8455965140246087,0.4395061793547745,-1.0,1.0,1.0,-3.355502163376418,1.0617494831741066,-2.8442727065822595,-0.5730081345746628,-0.23838832690706793,-0.3354069781780261,0.7242387179529896,-0.10150618319036889,-0.7601042667041391,0.6735333834478877,-0.07380702335561817,-0.1056911455677584,0.2329722946043339,0.10942959900465828,0.5722965066706852,0.3337382520963205,1.456331722716506,0.07262807891238349,0.021746314825198176,-1.142029026344893,1.560444322824837,-0.6668192908785622,0.5266565491700601,-0.6148881801197287,-0.38578780623092435,0.04972482526770248,0.13079332868280816,-0.2934944994808477,0.248651441718394,2.054777750561061,0.1632904276384602,0.4124026223233605,0.9951987250884184,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5750309660234777,-0.22791487722114062,-0.2583424689253927,0.013055782309408381,-1.2635605349032264,-0.24476440039224964,0.42076945089675444,1.5256017152667853,-0.6157154583168807,-0.3530667464896063,-1.2118163038038392,-0.9009955218603197,0.3905722758587799,-0.3723837636133586,0.6353183572519169,-0.5761275677925477,-0.4037957164356111,0.9593411006685215,0.41533611967913014,-0.38970078756950477,-0.4151304634799606,0.4153368338594834,-0.41539770181266783,-0.4052456358058207,0.3934795815861839,-0.39329405856185123,-0.39776649710557543,0.06019158774153503,-0.010524680781814786
0.9779138566247504,-0.14541374217533945,-0.3906618431250579,-0.4557607605839248,-3.0905803051047287,-1.7342996282151826,2.986100475467967,-0.9771050458061474,0.7633572201360806,0.00781543774668409,-0.5752128994533035,-0.8399144487995841,0.43760994335764364,-1.0,1.0,1.0,-3.055133901863282,1.055616696516764,-2.6113887619355283,-0.5986244333067067,-0.2243918589835555,-0.3684387536887306,0.7543681415339402,-0.114414510478144,-0.7507927071819406,0.6733510859435218,-0.06662154369242154,-0.09874186663842532,0.303860784485946,0.12941468951120805,0.5319130625785446,0.24498465526663005,1.4483652198301364,0.08718049417605524,0.0999400992805666,-1.1327484722923244,1.576572291061994,-0.6587811219669321,0.5146983742159463,-0.6049001645848888,-0.38411618154324545,0.002909153356600092,0.17356537272699019,-0.2958660541857014,0.2575508149534801,2.0324112052162273,0.19652504000655227,0.4238454199566964,0.9551746256916491,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5392001736190755,-0.2213207358902005,-0.26900304874049996,0.07596636937181359,-1.2489358569406313,-0.2652496679132251,0.3820266941709863,1.482616109499496,-0.5751666525629935,-0.33625120307475553,-1.1888366323924355,-0.9457714266065318,0.3777235698004002,-0.38012471193285635,0.6595597445949923,-0.5195474911617226,-0.4010952568444334,1.0196429206798425,0.41535103963255443,-0.38985478079176367,-0.4151403931409203,0.4153516842681478,-0.4154113641319204,-0.4052647871946022,0.3934945202057375,-0.3933124990227598,-0.39780629015719515,0.06938211752075372,-0.018289926154433214
0.9851668251195674,-0.0917572972742029,-0.39042591208526345,-0.4559863704083005,-2.753451831308204,-1.6970280312003594,2.723467990303769,-0.951921149452934,0.7759413263162123,-0.018888281572945628,-0.5323879652622718,-0.8519931013482219,0.4492751449171502,-1.0,1.0,1.0,-2.748464251071548,1.0526883323426668,-2.367333756144854,-0.6267138390780598,-0.20816870761302206,-0.40523944976961895,0.7816245064114994,-0.12951080848744986,-0.7402453770286319,0.6729738891688032,-0.058306040045880844,-0.09072274205644672,0.37667542908234014,0.15247137001570918,0.491198491418021,0.15412049410301484,1.4383423570139937,0.10197715486960482,0.18029519532369565,-1.121577951322078,1.5917185802501754,-0.6494742876949071,0.5008410810429837,-0.5934130964775977,-0.3867746960802803,-0.048771220936890035,0.21902797612239971,-0.2987436357363158,0.26785036909001936,2.0066400471962265,0.23372616371589167,0.43662095924193506,0.9114511734631559,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4977321695751418,-0.213690360446063,-0.2813420471864942,0.13659058272145905,-1.2315107603433686,-0.288833122611468,0.33751251375611563,1.433747035768193,-0.5277051185313439,-0.3193686860999385,-1.1591871128972318,-0.9998918071427797,0.3627423378018811,-0.388897313190391,0.692723686663566,-0.4507971570248864,-0.39256062412087245,1.0839659780453375,0.41536969132731233,-0.3900928645227593,-0.41516298476203495,0.4153695561822291,-0.4154255608289235,-0.4052872315483022,0.3935116079038495,-0.3933320746810475,-0.397845816897874,0.08265732720184724,-0.029383133829600467
0.9924197936141544,-0.03685107054349243,-0.3901767643577722,-0.4562569287991702,-2.425031009143659,-1.660994523417791,2.457132049443811,-0.9274405351166162,0.7896146847080977,-0.04594051052125933,-0.48915575641563563,-0.865508536660994,0.4638055369692429,-1.0,1.0,1.0,-2.4509527023662137,1.0529734353931093,-2.1244498795063307,-0.6554147833448983,-0.19055558548583978,-0.44358040715516617,0.8034253517269868,-0.14692291935600799,-0.7287128368738879,0.6726110773005075,-0.049278814379651856,-0.0820112745161808,0.4482113752866919,0.17743292045712053,0.45228013552711294,0.06576120735841412,1.4268957585631392,0.11691348681578166,0.25874176116232833,-1.109037044713381,1.604283199025527,-0.6389319391071248,0.4855068620111508,-0.581112104851475,-0.3943228136897545,-0.10293181718054199,0.2654079642297315,-0.30200799461677974,0.2790240295763995,1.9783576126680593,0.27322351914369897,0.4500565250668426,0.8660207693337053,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4527270357212351,-0.2054068772775884,-0.2947313419405891,0.1918774818428228,-1.2121106224730311,-0.3143141861139868,0.28888436854576216,1.380072043281799,-0.4766912762090986,-0.30319364058398846,-1.1236008262517816,-1.060755614734203,0.346126685984204,-0.3981514839214631,0.7338322555140969,-0.3727131514408005,-0.37699849608227204,1.1484425966527652,0.4153883406847718,-0.3902701567888941,-0.4151720036601652,0.4153882124096107,-0.41544254485949744,-0.4053112424937618,0.3935300760098891,-0.393357582767738,-0.39788625350605294,0.09389019693200318,-0.03881236035349282
1.0017450388218092,0.02060266518619481,-0.3899002095475602,-0.45690050309344515,-2.0953034368014993,-1.6270146712704787,2.1790068132246647,-0.9043781523257762,0.8046444827250474,-0.07324205154954891,-0.443539131951894,-0.8797355729092281,0.4810209787460857,-1.0,1.0,1.0,-2.153435102775253,1.057126043142813,-1.8756466064982726,-0.6856605894968365,-0.1709870561515595,-0.4845728485142779,0.8205180560515719,-0.1664665904217448,-0.7160314578279096,0.6720496344674158,-0.03929543530725024,-0.07238251109241525,0.5196349044401283,0.20493038050100296,0.414616049252495,-0.02257107437178197,1.4135635060216594,0.13253988920467333,0.3376224312772874,-1.0947488930987461,1.614368448024357,-0.6277948617158716,0.46879661661463173,-0.5674230190457824,-0.40748693454527496,-0.16130654292743082,0.3142351632832951,-0.3058063899334674,0.2913714489258032,1.9469860474375336,0.3162220160015306,0.4645166464548674,0.8172578333597356,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4029576429644645,-0.19624822534666236,-0.3095378877802623,0.24364481420528375,-1.190188355214174,-0.34239253579304413,0.2352828083262515,1.3211072205422127,-0.42008172583424486,-0.28655925459005765,-1.0804393170456177,-1.1295001492513843,0.3270953439773842,-0.40801803812625936,0.78428995144125,-0.2829501013246859,-0.3522915932364033,1.2144271987163315,0.41540699237953627,-0.39050823838463167,-0.41519459528508895,0.4154088101288788,-0.41546472806317036,-0.40533867441477206,0.39355140986172493,-0.39338446165198243,-0.3978868528206159,0.10920774656403424,-0.04990556802866104
1.01003414567293,0.07510590037396404,-0.38962180599076934,-0.4574269149409144,-1.7928006856299181,-1.5966572028964179,1.9145573069633681,-0.8845900763242543,0.8196360604214783,-0.09831633842289138,-0.3994122477857459,-0.8932673733878524,0.49922267341216797,-1.0,1.0,1.0,-1.8814380319402288,1.0635869822213504,-1.6429727154735112,-0.7144602654176436,-0.15137699301038196,-0.5242090821280828,0.8310420309175156,-0.18611086799712084,-0.7035391910540879,0.6717060055983705,-0.02932843992295011,-0.06276109355228625,0.5854940998320665,0.23227097438568184,0.38144433956038565,-0.10280482224809942,1.3996276454649315,0.14776899153440093,0.4098675882500519,-1.0800856380601516,1.6208409176390746,-0.6163832668816566,0.4521773573896764,-0.5535920732428491,-0.42491820727523577,-0.21905256498010353,0.3610525517522291,-0.30979693770364686,0.3037025328774682,1.9158293748738295,0.3586624461336197,0.47868462674308937,0.7694657094286206,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3532492052788941,-0.1870990057796118,-0.3243262580149685,0.28781173511492225,-1.1678839000209664,-0.3703519687346447,0.18185838598594303,1.2620106756065934,-0.3635594575146888,-0.2698391737854677,-1.0336107884388501,-1.1981404737004908,0.3072056274449216,-0.4174430748787943,0.8387128347813024,-0.1907006430044779,-0.31976277249743285,1.2756757492143316,0.4154293734783341,-0.3907696188518021,-0.41521627614740236,0.4154301149965403,-0.41548262196885627,-0.4053656903707137,0.39357207935748295,-0.39340592930300117,-0.3979259356503774,0.11635593639231533,-0.05600683225000264
