,efforts_tuples,selected0,selected1,count,count_normalized,selected_motions,alpha_0_2,alpha_2_0,alpha_0_1,alpha_2_1,alpha_1_0,alpha_1_2
81,"[(-1, -1, 0, -1), (0, 0, 1, -1)]",0,2,6,0.545454545454545,0_2,0.4545454545454541,0.181818181818181,0.0,0.0,0.0,0.0
82,"[(-1, -1, 0, -1), (0, 0, 1, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.27272727272727204
83,"[(-1, -1, 0, -1), (0, 1, -1, -1)]",0,2,7,0.5,0_2,0.14285714285714302,0.357142857142857,0.0,0.0,0.0,0.0
84,"[(-1, -1, 0, -1), (0, 1, -1, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.2,0.0,0.3,0.0
85,"[(-1, -1, 0, -1), (0, 1, -1, 1)]",0,1,11,0.733333333333333,0_1,0.0,0.0,0.6,0.0,0.6,0.0
86,"[(-1, -1, 0, -1), (0, 1, 0, -1)]",0,2,7,0.7,0_2,0.49999999999999994,0.6,0.0,0.0,0.0,0.0
87,"[(-1, -1, 0, -1), (0, 1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271
88,"[(-1, -1, 0, -1), (0, 1, 1, -1)]",0,2,9,0.529411764705882,0_2,0.41176470588235303,0.17647058823529405,0.0,0.0,0.0,0.0
89,"[(-1, -1, 0, -1), (0, 1, 1, 0)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.181818181818182,0.0,0.181818181818182,0.0
90,"[(-1, -1, 0, -1), (0, 1, 1, 1)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.4545454545454541,0.0,0.181818181818181
91,"[(-1, -1, 0, -1), (1, -1, -1, 0)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304
92,"[(-1, -1, 0, -1), (1, -1, 0, -1)]",0,2,5,0.454545454545455,0_2,0.181818181818182,0.181818181818182,0.0,0.0,0.0,0.0
93,"[(-1, -1, 0, -1), (1, -1, 0, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.49999999999999994,0.0,0.6
94,"[(-1, -1, 0, -1), (1, -1, 0, 1)]",0,2,5,0.5,0_2,0.5,0.0,0.0,0.0,0.0,0.0
95,"[(-1, -1, 0, -1), (1, -1, 1, 0)]",0,1,6,0.4,0_1,0.0,0.0,0.2,0.0,0.0,0.0
96,"[(-1, -1, 0, -1), (1, 0, -1, -1)]",0,2,7,0.7,0_2,0.49999999999999994,0.6,0.0,0.0,0.0,0.0
97,"[(-1, -1, 0, -1), (1, 0, -1, 0)]",1,2,5,0.454545454545455,1_2,0.0,0.0,0.0,0.272727272727273,0.0,0.090909090909091
98,"[(-1, -1, 0, -1), (1, 0, -1, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996
99,"[(-1, -1, 0, -1), (1, 0, 0, -1)]",0,2,11,0.733333333333333,0_2,0.733333333333333,0.46666666666666595,0.0,0.0,0.0,0.0
100,"[(-1, -1, 0, -1), (1, 0, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271
101,"[(-1, -1, 0, -1), (1, 0, 1, -1)]",0,1,8,0.8,0_1,0.0,0.0,0.6000000000000001,0.0,0.8,0.0
102,"[(-1, -1, 0, -1), (1, 0, 1, 0)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.5,0.0,0.5
103,"[(-1, -1, 0, -1), (1, 0, 1, 1)]",1,2,10,0.666666666666667,1_2,0.0,0.0,0.0,0.666666666666667,0.0,0.333333333333334
104,"[(-1, -1, 0, -1), (1, 1, -1, 0)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.4,0.0,0.09999999999999998
105,"[(-1, -1, 0, -1), (1, 1, 0, -1)]",0,2,4,0.4,0_2,0.10000000000000003,0.10000000000000003,0.0,0.0,0.0,0.0
106,"[(-1, -1, 0, -1), (1, 1, 0, 0)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.9,0.0,0.8
107,"[(-1, -1, 0, -1), (1, 1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636
108,"[(-1, -1, 0, -1), (1, 1, 1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.5,0.0,0.3
109,"[(-1, -1, 0, 0), (-1, -1, 0, 1)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
110,"[(-1, -1, 0, 0), (-1, -1, 1, 0)]",0,1,8,0.533333333333333,0_1,0.0,0.0,0.533333333333333,0.0,0.06666666666666599,0.0
111,"[(-1, -1, 0, 0), (-1, 0, -1, -1)]",0,1,14,0.933333333333333,0_1,0.0,0.0,0.933333333333333,0.0,0.8666666666666664,0.0
112,"[(-1, -1, 0, 0), (-1, 0, -1, 0)]",0,1,7,0.538461538461538,0_1,0.0,0.0,0.384615384615384,0.0,0.23076923076923,0.0
113,"[(-1, -1, 0, 0), (-1, 0, -1, 1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0
114,"[(-1, -1, 0, 0), (-1, 0, 0, -1)]",0,1,8,0.8,0_1,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
115,"[(-1, -1, 0, 0), (-1, 0, 0, 1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.4545454545454541,0.0,0.181818181818181,0.0
116,"[(-1, -1, 0, 0), (-1, 0, 1, -1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.818181818181818,0.0,0.909090909090909,0.0
117,"[(-1, -1, 0, 0), (-1, 0, 1, 0)]",0,1,9,0.9,0_1,0.0,0.0,0.8,0.0,0.9,0.0
118,"[(-1, -1, 0, 0), (-1, 0, 1, 1)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0
119,"[(-1, -1, 0, 0), (-1, 1, -1, 0)]",0,1,11,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
120,"[(-1, -1, 0, 0), (-1, 1, 0, -1)]",0,1,14,0.933333333333333,0_1,0.0,0.0,0.933333333333333,0.0,0.8666666666666664,0.0
121,"[(-1, -1, 0, 0), (-1, 1, 0, 0)]",0,1,11,0.785714285714286,0_1,0.0,0.0,0.642857142857143,0.0,0.7142857142857146,0.0
122,"[(-1, -1, 0, 0), (-1, 1, 0, 1)]",0,1,8,0.8,0_1,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.0
123,"[(-1, -1, 0, 0), (-1, 1, 1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0
124,"[(-1, -1, 0, 0), (0, -1, -1, -1)]",0,1,10,0.833333333333333,0_1,0.0,0.0,0.7499999999999998,0.0,0.7499999999999998,0.0
125,"[(-1, -1, 0, 0), (0, -1, -1, 0)]",0,1,15,0.833333333333333,0_1,0.0,0.0,0.7222222222222221,0.0,0.7777777777777775,0.0
126,"[(-1, -1, 0, 0), (0, -1, -1, 1)]",0,1,11,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
127,"[(-1, -1, 0, 0), (0, -1, 0, -1)]",0,1,10,0.833333333333333,0_1,0.0,0.0,0.833333333333333,0.0,0.6666666666666661,0.0
128,"[(-1, -1, 0, 0), (0, -1, 0, 1)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0
129,"[(-1, -1, 0, 0), (0, -1, 1, -1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0
130,"[(-1, -1, 0, 0), (0, -1, 1, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
131,"[(-1, -1, 0, 0), (0, -1, 1, 1)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0
132,"[(-1, -1, 0, 0), (0, 0, -1, -1)]",0,1,8,0.8,0_1,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.0
133,"[(-1, -1, 0, 0), (0, 0, -1, 1)]",0,1,8,0.571428571428571,0_1,0.0,0.0,0.357142857142857,0.0,0.357142857142857,0.0
134,"[(-1, -1, 0, 0), (0, 0, 1, -1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0
135,"[(-1, -1, 0, 0), (0, 0, 1, 1)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0
136,"[(-1, -1, 0, 0), (0, 1, -1, -1)]",0,1,9,0.9,0_1,0.0,0.0,0.8,0.0,0.9,0.0
137,"[(-1, -1, 0, 0), (0, 1, -1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.6,0.0,0.49999999999999994,0.0
138,"[(-1, -1, 0, 0), (0, 1, -1, 1)]",0,1,10,0.769230769230769,0_1,0.0,0.0,0.6153846153846151,0.0,0.6923076923076922,0.0
139,"[(-1, -1, 0, 0), (0, 1, 0, -1)]",0,1,12,0.8,0_1,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
140,"[(-1, -1, 0, 0), (0, 1, 0, 1)]",0,1,8,0.8,0_1,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
141,"[(-1, -1, 0, 0), (0, 1, 1, -1)]",0,1,11,0.846153846153846,0_1,0.0,0.0,0.6923076923076921,0.0,0.846153846153846,0.0
142,"[(-1, -1, 0, 0), (0, 1, 1, 0)]",0,1,10,0.833333333333333,0_1,0.0,0.0,0.7499999999999998,0.0,0.7499999999999998,0.0
143,"[(-1, -1, 0, 0), (0, 1, 1, 1)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
144,"[(-1, -1, 0, 0), (1, -1, -1, 0)]",0,1,6,0.6,0_1,0.0,0.0,0.5,0.0,0.3,0.0
145,"[(-1, -1, 0, 0), (1, -1, 0, -1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0
146,"[(-1, -1, 0, 0), (1, -1, 0, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
147,"[(-1, -1, 0, 0), (1, -1, 0, 1)]",0,1,12,0.857142857142857,0_1,0.0,0.0,0.857142857142857,0.0,0.714285714285714,0.0
148,"[(-1, -1, 0, 0), (1, -1, 1, 0)]",0,1,11,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
149,"[(-1, -1, 0, 0), (1, 0, -1, -1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.545454545454545,0.0,0.636363636363636,0.0
150,"[(-1, -1, 0, 0), (1, 0, -1, 0)]",0,1,8,0.8,0_1,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.0
151,"[(-1, -1, 0, 0), (1, 0, -1, 1)]",0,1,11,0.733333333333333,0_1,0.0,0.0,0.6666666666666663,0.0,0.533333333333333,0.0
152,"[(-1, -1, 0, 0), (1, 0, 0, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
153,"[(-1, -1, 0, 0), (1, 0, 0, 1)]",1,2,8,0.533333333333333,1_2,0.0,0.0,0.0,0.533333333333333,0.0,0.06666666666666599
154,"[(-1, -1, 0, 0), (1, 0, 1, -1)]",0,1,8,0.8,0_1,0.0,0.0,0.6000000000000001,0.0,0.8,0.0
155,"[(-1, -1, 0, 0), (1, 0, 1, 0)]",0,1,8,0.571428571428571,0_1,0.0,0.0,0.42857142857142794,0.0,0.285714285714285,0.0
156,"[(-1, -1, 0, 0), (1, 0, 1, 1)]",0,1,11,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
157,"[(-1, -1, 0, 0), (1, 1, -1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
158,"[(-1, -1, 0, 0), (1, 1, 0, -1)]",0,1,11,0.733333333333333,0_1,0.0,0.0,0.6666666666666663,0.0,0.533333333333333,0.0
159,"[(-1, -1, 0, 0), (1, 1, 0, 0)]",0,1,8,0.533333333333333,0_1,0.0,0.0,0.4666666666666663,0.0,0.13333333333333297,0.0
160,"[(-1, -1, 0, 0), (1, 1, 0, 1)]",0,1,8,0.8,0_1,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
161,"[(-1, -1, 0, 0), (1, 1, 1, 0)]",0,1,12,0.857142857142857,0_1,0.0,0.0,0.7857142857142856,0.0,0.7857142857142856,0.0
162,"[(-1, -1, 0, 1), (-1, -1, 1, 0)]",0,1,12,0.857142857142857,0_1,0.0,0.0,0.857142857142857,0.0,0.714285714285714,0.0
163,"[(-1, -1, 0, 1), (-1, 0, -1, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.5,0.0,0.3,0.0
164,"[(-1, -1, 0, 1), (-1, 0, -1, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
165,"[(-1, -1, 0, 1), (-1, 0, -1, 1)]",0,1,8,0.571428571428571,0_1,0.0,0.0,0.42857142857142794,0.0,0.285714285714285,0.0
166,"[(-1, -1, 0, 1), (-1, 0, 0, -1)]",0,1,4,0.4,0_1,0.0,0.0,0.2,0.0,0.0,0.0
167,"[(-1, -1, 0, 1), (-1, 0, 0, 1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.4,0.0,0.09999999999999998
168,"[(-1, -1, 0, 1), (-1, 0, 1, -1)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
169,"[(-1, -1, 0, 1), (-1, 0, 1, 0)]",1,2,8,0.571428571428571,1_2,0.0,0.0,0.0,0.571428571428571,0.0,0.14285714285714196
170,"[(-1, -1, 0, 1), (-1, 0, 1, 1)]",0,1,11,0.785714285714286,0_1,0.0,0.0,0.7142857142857146,0.0,0.642857142857143,0.0
171,"[(-1, -1, 0, 1), (-1, 1, -1, 0)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0
172,"[(-1, -1, 0, 1), (-1, 1, 0, -1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0
173,"[(-1, -1, 0, 1), (-1, 1, 0, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001
174,"[(-1, -1, 0, 1), (-1, 1, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001
175,"[(-1, -1, 0, 1), (-1, 1, 1, 0)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0
176,"[(-1, -1, 0, 1), (0, -1, -1, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.3,0.0,0.2,0.0
177,"[(-1, -1, 0, 1), (0, -1, -1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0
178,"[(-1, -1, 0, 1), (0, -1, -1, 1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.181818181818181,0.0,0.4545454545454541,0.0
179,"[(-1, -1, 0, 1), (0, -1, 0, -1)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
180,"[(-1, -1, 0, 1), (0, -1, 0, 1)]",0,2,7,0.7,0_2,0.6,0.49999999999999994,0.0,0.0,0.0,0.0
181,"[(-1, -1, 0, 1), (0, -1, 1, -1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0
182,"[(-1, -1, 0, 1), (0, -1, 1, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
183,"[(-1, -1, 0, 1), (0, -1, 1, 1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.090909090909091,0.0,0.272727272727273,0.0
184,"[(-1, -1, 0, 1), (0, 0, -1, -1)]",0,1,11,0.785714285714286,0_1,0.0,0.0,0.785714285714286,0.0,0.5714285714285721,0.0
185,"[(-1, -1, 0, 1), (0, 0, -1, 1)]",0,1,11,0.611111111111111,0_1,0.0,0.0,0.611111111111111,0.0,0.22222222222222204,0.0
186,"[(-1, -1, 0, 1), (0, 0, 1, -1)]",0,1,10,0.666666666666667,0_1,0.0,0.0,0.533333333333334,0.0,0.46666666666666695,0.0
187,"[(-1, -1, 0, 1), (0, 0, 1, 1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.4545454545454541,0.0,0.181818181818181,0.0
188,"[(-1, -1, 0, 1), (0, 1, -1, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
189,"[(-1, -1, 0, 1), (0, 1, -1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
190,"[(-1, -1, 0, 1), (0, 1, -1, 1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.545454545454545,0.0,0.09090909090909,0.0
191,"[(-1, -1, 0, 1), (0, 1, 0, -1)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0
192,"[(-1, -1, 0, 1), (0, 1, 0, 1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.4,0.0,0.09999999999999998
193,"[(-1, -1, 0, 1), (0, 1, 1, -1)]",0,1,8,0.8,0_1,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
194,"[(-1, -1, 0, 1), (0, 1, 1, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
195,"[(-1, -1, 0, 1), (0, 1, 1, 1)]",0,1,7,0.538461538461538,0_1,0.0,0.0,0.4615384615384611,0.0,0.15384615384615297,0.0
196,"[(-1, -1, 0, 1), (1, -1, -1, 0)]",0,1,8,0.615384615384615,0_1,0.0,0.0,0.5384615384615381,0.0,0.307692307692307,0.0
197,"[(-1, -1, 0, 1), (1, -1, 0, -1)]",0,1,10,0.714285714285714,0_1,0.0,0.0,0.6428571428571426,0.0,0.5,0.0
198,"[(-1, -1, 0, 1), (1, -1, 0, 0)]",1,2,12,0.857142857142857,1_2,0.0,0.0,0.0,0.7857142857142856,0.0,0.7857142857142856
199,"[(-1, -1, 0, 1), (1, -1, 0, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997
200,"[(-1, -1, 0, 1), (1, -1, 1, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.4545454545454541,0.0,0.181818181818181
201,"[(-1, -1, 0, 1), (1, 0, -1, -1)]",0,1,11,0.611111111111111,0_1,0.0,0.0,0.5555555555555555,0.0,0.27777777777777807,0.0
202,"[(-1, -1, 0, 1), (1, 0, -1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0
203,"[(-1, -1, 0, 1), (1, 0, -1, 1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.818181818181818,0.0,0.909090909090909,0.0
204,"[(-1, -1, 0, 1), (1, 0, 0, -1)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0
205,"[(-1, -1, 0, 1), (1, 0, 0, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.27272727272727204
206,"[(-1, -1, 0, 1), (1, 0, 1, -1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0
207,"[(-1, -1, 0, 1), (1, 0, 1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
208,"[(-1, -1, 0, 1), (1, 0, 1, 1)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.636363636363636,0.0,0.818181818181818,0.0
209,"[(-1, -1, 0, 1), (1, 1, -1, 0)]",0,1,8,0.615384615384615,0_1,0.0,0.0,0.5384615384615381,0.0,0.307692307692307,0.0
210,"[(-1, -1, 0, 1), (1, 1, 0, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.49999999999999994,0.0,0.6,0.0
211,"[(-1, -1, 0, 1), (1, 1, 0, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997
212,"[(-1, -1, 0, 1), (1, 1, 0, 1)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.363636363636363,0.0,0.272727272727272
213,"[(-1, -1, 0, 1), (1, 1, 1, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.09090909090909
214,"[(-1, -1, 1, 0), (-1, 0, -1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.39999999999999997,0.0,0.7,0.0
215,"[(-1, -1, 1, 0), (-1, 0, -1, 0)]",0,1,13,0.722222222222222,0_1,0.0,0.0,0.722222222222222,0.0,0.444444444444444,0.0
216,"[(-1, -1, 1, 0), (-1, 0, -1, 1)]",0,1,7,0.7,0_1,0.0,0.0,0.6,0.0,0.49999999999999994,0.0
217,"[(-1, -1, 1, 0), (-1, 0, 0, -1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.45454545454545403,0.0,0.45454545454545403,0.0
218,"[(-1, -1, 1, 0), (-1, 0, 0, 1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.4,0.0,0.09999999999999998
219,"[(-1, -1, 1, 0), (-1, 0, 1, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.3,0.0,0.2,0.0
220,"[(-1, -1, 1, 0), (-1, 0, 1, 0)]",0,2,5,0.5,0_2,0.3,0.2,0.0,0.0,0.0,0.0
221,"[(-1, -1, 1, 0), (-1, 0, 1, 1)]",0,1,6,0.6,0_1,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997,0.0
222,"[(-1, -1, 1, 0), (-1, 1, -1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0
223,"[(-1, -1, 1, 0), (-1, 1, 0, -1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0
224,"[(-1, -1, 1, 0), (-1, 1, 0, 0)]",1,2,8,0.533333333333333,1_2,0.0,0.0,0.0,0.4,0.0,0.2
225,"[(-1, -1, 1, 0), (-1, 1, 0, 1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.3,0.0,0.2
226,"[(-1, -1, 1, 0), (-1, 1, 1, 0)]",0,1,4,0.4,0_1,0.0,0.0,0.10000000000000003,0.0,0.10000000000000003,0.0
227,"[(-1, -1, 1, 0), (0, -1, -1, -1)]",0,1,12,0.923076923076923,0_1,0.0,0.0,0.923076923076923,0.0,0.8461538461538461,0.0
228,"[(-1, -1, 1, 0), (0, -1, -1, 0)]",0,1,6,0.6,0_1,0.0,0.0,0.5,0.0,0.3,0.0
229,"[(-1, -1, 1, 0), (0, -1, -1, 1)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
230,"[(-1, -1, 1, 0), (0, -1, 0, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
231,"[(-1, -1, 1, 0), (0, -1, 0, 1)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0
232,"[(-1, -1, 1, 0), (0, -1, 1, -1)]",0,1,4,0.4,0_1,0.0,0.0,0.10000000000000003,0.0,0.10000000000000003,0.0
233,"[(-1, -1, 1, 0), (0, -1, 1, 0)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.272727272727273,0.0,0.090909090909091,0.0
234,"[(-1, -1, 1, 0), (0, -1, 1, 1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.181818181818182,0.0,0.181818181818182,0.0
235,"[(-1, -1, 1, 0), (0, 0, -1, -1)]",0,1,14,0.875,0_1,0.0,0.0,0.8125,0.0,0.8125,0.0
236,"[(-1, -1, 1, 0), (0, 0, -1, 1)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
237,"[(-1, -1, 1, 0), (0, 0, 1, -1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.454545454545454,0.0,0.727272727272727,0.0
238,"[(-1, -1, 1, 0), (0, 0, 1, 1)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.363636363636363,0.0,0.272727272727272
239,"[(-1, -1, 1, 0), (0, 1, -1, -1)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0
240,"[(-1, -1, 1, 0), (0, 1, -1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.49999999999999994,0.0,0.6,0.0
241,"[(-1, -1, 1, 0), (0, 1, -1, 1)]",0,1,12,0.8,0_1,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
242,"[(-1, -1, 1, 0), (0, 1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.363636363636363,0.0,0.272727272727272,0.0
243,"[(-1, -1, 1, 0), (0, 1, 0, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996
244,"[(-1, -1, 1, 0), (0, 1, 1, -1)]",0,1,4,0.363636363636364,0_1,0.0,0.0,0.0,0.0,0.090909090909091,0.0
245,"[(-1, -1, 1, 0), (0, 1, 1, 0)]",0,1,4,0.363636363636364,0_1,0.0,0.0,0.0,0.0,0.090909090909091,0.0
246,"[(-1, -1, 1, 0), (0, 1, 1, 1)]",0,1,8,0.8,0_1,0.0,0.0,0.6000000000000001,0.0,0.8,0.0
247,"[(-1, -1, 1, 0), (1, -1, -1, 0)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0
248,"[(-1, -1, 1, 0), (1, -1, 0, -1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0
249,"[(-1, -1, 1, 0), (1, -1, 0, 0)]",1,2,11,0.6875,1_2,0.0,0.0,0.0,0.625,0.0,0.4375
250,"[(-1, -1, 1, 0), (1, -1, 0, 1)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.09090909090909
251,"[(-1, -1, 1, 0), (1, -1, 1, 0)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.363636363636363,0.0,0.272727272727272,0.0
252,"[(-1, -1, 1, 0), (1, 0, -1, -1)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0
253,"[(-1, -1, 1, 0), (1, 0, -1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0
254,"[(-1, -1, 1, 0), (1, 0, -1, 1)]",0,1,9,0.642857142857143,0_1,0.0,0.0,0.5,0.0,0.42857142857142905,0.0
255,"[(-1, -1, 1, 0), (1, 0, 0, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0
256,"[(-1, -1, 1, 0), (1, 0, 0, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.5,0.0,0.3
257,"[(-1, -1, 1, 0), (1, 0, 1, -1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.0,0.0,0.3636363636363641,0.0
258,"[(-1, -1, 1, 0), (1, 0, 1, 0)]",1,2,8,0.571428571428571,1_2,0.0,0.0,0.0,0.49999999999999956,0.0,0.21428571428571397
259,"[(-1, -1, 1, 0), (1, 0, 1, 1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.363636363636363,0.0,0.272727272727272,0.0
260,"[(-1, -1, 1, 0), (1, 1, -1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0
