,efforts_tuples,selected0,selected1,count,count_normalized,selected_motions,alpha_0_2,alpha_2_0,alpha_0_1,alpha_2_1,alpha_1_0,alpha_1_2
1298,"[(0, 1, 0, -1), (1, 0, -1, 1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.3636363636363641,0.0,0.0,0.0
1299,"[(0, 1, 0, -1), (1, 0, 0, -1)]",0,2,5,0.5,0_2,0.5,0.0,0.0,0.0,0.0,0.0
1300,"[(0, 1, 0, -1), (1, 0, 0, 1)]",1,2,7,0.583333333333333,1_2,0.0,0.0,0.0,0.583333333333333,0.0,0.16666666666666602
1301,"[(0, 1, 0, -1), (1, 0, 1, -1)]",0,2,6,0.6,0_2,0.19999999999999996,0.6,0.0,0.0,0.0,0.0
1302,"[(0, 1, 0, -1), (1, 0, 1, 0)]",0,1,5,0.416666666666667,0_1,0.0,0.0,0.25,0.0,0.0,0.0
1303,"[(0, 1, 0, -1), (1, 0, 1, 1)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0
1304,"[(0, 1, 0, -1), (1, 1, -1, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.4,0.0,0.09999999999999998,0.0
1305,"[(0, 1, 0, -1), (1, 1, 0, -1)]",0,2,7,0.636363636363636,0_2,0.45454545454545403,0.45454545454545403,0.0,0.0,0.0,0.0
1306,"[(0, 1, 0, -1), (1, 1, 0, 0)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.583333333333333,0.0,0.6666666666666667
1307,"[(0, 1, 0, -1), (1, 1, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001
1308,"[(0, 1, 0, -1), (1, 1, 1, 0)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.2,0.0,0.3
1309,"[(0, 1, 0, 1), (0, 1, 1, -1)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
1310,"[(0, 1, 0, 1), (0, 1, 1, 0)]",0,1,8,0.8,0_1,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.0
1311,"[(0, 1, 0, 1), (0, 1, 1, 1)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0
1312,"[(0, 1, 0, 1), (1, -1, -1, 0)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0
1313,"[(0, 1, 0, 1), (1, -1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.4545454545454541,0.0,0.181818181818181,0.0
1314,"[(0, 1, 0, 1), (1, -1, 0, 0)]",0,1,6,0.6,0_1,0.0,0.0,0.5,0.0,0.3,0.0
1315,"[(0, 1, 0, 1), (1, -1, 0, 1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.272727272727273,0.0,0.090909090909091,0.0
1316,"[(0, 1, 0, 1), (1, -1, 1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.45454545454545403,0.0,0.45454545454545403,0.0
1317,"[(0, 1, 0, 1), (1, 0, -1, -1)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
1318,"[(0, 1, 0, 1), (1, 0, -1, 0)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0
1319,"[(0, 1, 0, 1), (1, 0, -1, 1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0
1320,"[(0, 1, 0, 1), (1, 0, 0, -1)]",0,1,9,0.75,0_1,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0
1321,"[(0, 1, 0, 1), (1, 0, 0, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.5,0.0,0.3
1322,"[(0, 1, 0, 1), (1, 0, 1, -1)]",0,1,11,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
1323,"[(0, 1, 0, 1), (1, 0, 1, 0)]",0,1,9,0.9,0_1,0.0,0.0,0.8,0.0,0.9,0.0
1324,"[(0, 1, 0, 1), (1, 0, 1, 1)]",0,1,7,0.7,0_1,0.0,0.0,0.39999999999999997,0.0,0.7,0.0
1325,"[(0, 1, 0, 1), (1, 1, -1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
1326,"[(0, 1, 0, 1), (1, 1, 0, -1)]",0,1,8,0.8,0_1,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1327,"[(0, 1, 0, 1), (1, 1, 0, 0)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.75,0.0,0.5
1328,"[(0, 1, 0, 1), (1, 1, 0, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304
1329,"[(0, 1, 0, 1), (1, 1, 1, 0)]",0,1,9,0.75,0_1,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0
1330,"[(0, 1, 1, -1), (0, 1, 1, 0)]",0,2,6,0.6,0_2,0.5,0.3,0.0,0.0,0.0,0.0
1331,"[(0, 1, 1, -1), (0, 1, 1, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001
1332,"[(0, 1, 1, -1), (1, -1, -1, 0)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.545454545454545
1333,"[(0, 1, 1, -1), (1, -1, 0, -1)]",0,2,7,0.7,0_2,0.7,0.39999999999999997,0.0,0.0,0.0,0.0
1334,"[(0, 1, 1, -1), (1, -1, 0, 0)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.909090909090909,0.0,0.818181818181818
1335,"[(0, 1, 1, -1), (1, -1, 0, 1)]",1,2,11,0.916666666666667,1_2,0.0,0.0,0.0,0.916666666666667,0.0,0.8333333333333337
1336,"[(0, 1, 1, -1), (1, -1, 1, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.09090909090909,0.0,0.545454545454545
1337,"[(0, 1, 1, -1), (1, 0, -1, -1)]",0,1,5,0.416666666666667,0_1,0.0,0.0,0.08333333333333404,0.0,0.16666666666666702,0.0
1338,"[(0, 1, 1, -1), (1, 0, -1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.6,0.0,0.19999999999999996
1339,"[(0, 1, 1, -1), (1, 0, -1, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636
1340,"[(0, 1, 1, -1), (1, 0, 0, -1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.19999999999999996,0.0,0.6
1341,"[(0, 1, 1, -1), (1, 0, 0, 1)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0
1342,"[(0, 1, 1, -1), (1, 0, 1, -1)]",0,2,7,0.636363636363636,0_2,0.45454545454545403,0.45454545454545403,0.0,0.0,0.0,0.0
1343,"[(0, 1, 1, -1), (1, 0, 1, 0)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.5833333333333337,0.0,0.41666666666666696
1344,"[(0, 1, 1, -1), (1, 0, 1, 1)]",1,2,10,0.833333333333333,1_2,0.0,0.0,0.0,0.7499999999999998,0.0,0.7499999999999998
1345,"[(0, 1, 1, -1), (1, 1, -1, 0)]",1,2,5,0.454545454545455,1_2,0.0,0.0,0.0,0.272727272727273,0.0,0.090909090909091
1346,"[(0, 1, 1, -1), (1, 1, 0, -1)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.272727272727272,0.0,0.363636363636363
1347,"[(0, 1, 1, -1), (1, 1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271
1348,"[(0, 1, 1, -1), (1, 1, 0, 1)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0
1349,"[(0, 1, 1, -1), (1, 1, 1, 0)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.909090909090909
1350,"[(0, 1, 1, 0), (0, 1, 1, 1)]",0,1,4,0.363636363636364,0_1,0.0,0.0,0.090909090909091,0.0,0.0,0.0
1351,"[(0, 1, 1, 0), (1, -1, -1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.45454545454545403,0.0,0.45454545454545403,0.0
1352,"[(0, 1, 1, 0), (1, -1, 0, -1)]",1,2,4,0.4,1_2,0.0,0.0,0.0,0.10000000000000003,0.0,0.10000000000000003
1353,"[(0, 1, 1, 0), (1, -1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271
1354,"[(0, 1, 1, 0), (1, -1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636
1355,"[(0, 1, 1, 0), (1, -1, 1, 0)]",0,2,6,0.545454545454545,0_2,0.363636363636363,0.272727272727272,0.0,0.0,0.0,0.0
1356,"[(0, 1, 1, 0), (1, 0, -1, -1)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0
1357,"[(0, 1, 1, 0), (1, 0, -1, 0)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1358,"[(0, 1, 1, 0), (1, 0, -1, 1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0
1359,"[(0, 1, 1, 0), (1, 0, 0, -1)]",0,1,5,0.416666666666667,0_1,0.0,0.0,0.25,0.0,0.0,0.0
1360,"[(0, 1, 1, 0), (1, 0, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271
1361,"[(0, 1, 1, 0), (1, 0, 1, -1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.0,0.0,0.3636363636363641,0.0
1362,"[(0, 1, 1, 0), (1, 0, 1, 0)]",0,2,6,0.6,0_2,0.39999999999999997,0.39999999999999997,0.0,0.0,0.0,0.0
1363,"[(0, 1, 1, 0), (1, 0, 1, 1)]",0,2,7,0.636363636363636,0_2,0.5454545454545451,0.36363636363636304,0.0,0.0,0.0,0.0
1364,"[(0, 1, 1, 0), (1, 1, -1, 0)]",1,2,6,0.5,1_2,0.0,0.0,0.0,0.33333333333333304,0.0,0.16666666666666702
1365,"[(0, 1, 1, 0), (1, 1, 0, -1)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0
1366,"[(0, 1, 1, 0), (1, 1, 0, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.49999999999999994,0.0,0.6
1367,"[(0, 1, 1, 0), (1, 1, 0, 1)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.909090909090909
1368,"[(0, 1, 1, 0), (1, 1, 1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997
1369,"[(0, 1, 1, 1), (1, -1, -1, 0)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0
1370,"[(0, 1, 1, 1), (1, -1, 0, -1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.3636363636363641,0.0,0.0,0.0
1371,"[(0, 1, 1, 1), (1, -1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.818181818181818
1372,"[(0, 1, 1, 1), (1, -1, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001
1373,"[(0, 1, 1, 1), (1, -1, 1, 0)]",0,2,6,0.5,0_2,0.33333333333333304,0.16666666666666702,0.0,0.0,0.0,0.0
1374,"[(0, 1, 1, 1), (1, 0, -1, -1)]",0,1,11,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
1375,"[(0, 1, 1, 1), (1, 0, -1, 0)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
1376,"[(0, 1, 1, 1), (1, 0, -1, 1)]",0,1,9,0.75,0_1,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0
1377,"[(0, 1, 1, 1), (1, 0, 0, -1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.4,0.0,0.09999999999999998
1378,"[(0, 1, 1, 1), (1, 0, 0, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.45454545454545403,0.0,0.45454545454545403
1379,"[(0, 1, 1, 1), (1, 0, 1, -1)]",0,1,4,0.363636363636364,0_1,0.0,0.0,0.0,0.0,0.090909090909091,0.0
1380,"[(0, 1, 1, 1), (1, 0, 1, 0)]",0,2,8,0.571428571428571,0_2,0.357142857142857,0.357142857142857,0.0,0.0,0.0,0.0
1381,"[(0, 1, 1, 1), (1, 0, 1, 1)]",0,2,6,0.545454545454545,0_2,0.4545454545454541,0.181818181818181,0.0,0.0,0.0,0.0
1382,"[(0, 1, 1, 1), (1, 1, -1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.49999999999999994,0.0,0.6,0.0
1383,"[(0, 1, 1, 1), (1, 1, 0, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
1384,"[(0, 1, 1, 1), (1, 1, 0, 0)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.636363636363636
1385,"[(0, 1, 1, 1), (1, 1, 0, 1)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.545454545454545
1386,"[(0, 1, 1, 1), (1, 1, 1, 0)]",0,1,6,0.6,0_1,0.0,0.0,0.3,0.0,0.5,0.0
1387,"[(1, -1, -1, 0), (1, -1, 0, -1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.27272727272727204
1388,"[(1, -1, -1, 0), (1, -1, 0, 0)]",1,2,11,0.916666666666667,1_2,0.0,0.0,0.0,0.916666666666667,0.0,0.8333333333333337
1389,"[(1, -1, -1, 0), (1, -1, 0, 1)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.545454545454545
1390,"[(1, -1, -1, 0), (1, -1, 1, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.09090909090909
1391,"[(1, -1, -1, 0), (1, 0, -1, -1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.090909090909091,0.0,0.272727272727273,0.0
1392,"[(1, -1, -1, 0), (1, 0, -1, 0)]",0,2,8,0.666666666666667,0_2,0.5833333333333337,0.41666666666666696,0.0,0.0,0.0,0.0
1393,"[(1, -1, -1, 0), (1, 0, -1, 1)]",0,2,7,0.7,0_2,0.39999999999999997,0.7,0.0,0.0,0.0,0.0
1394,"[(1, -1, -1, 0), (1, 0, 0, -1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.5,0.0,0.3
1395,"[(1, -1, -1, 0), (1, 0, 0, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.27272727272727204
1396,"[(1, -1, -1, 0), (1, 0, 1, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0
1397,"[(1, -1, -1, 0), (1, 0, 1, 0)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.6666666666666667,0.0,0.583333333333333
1398,"[(1, -1, -1, 0), (1, 0, 1, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001
1399,"[(1, -1, -1, 0), (1, 1, -1, 0)]",0,1,4,0.363636363636364,0_1,0.0,0.0,0.0,0.0,0.090909090909091,0.0
1400,"[(1, -1, -1, 0), (1, 1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.545454545454545,0.0,0.09090909090909,0.0
1401,"[(1, -1, -1, 0), (1, 1, 0, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001
1402,"[(1, -1, -1, 0), (1, 1, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001
1403,"[(1, -1, -1, 0), (1, 1, 1, 0)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.75,0.0,0.5
1404,"[(1, -1, 0, -1), (1, -1, 0, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997
1405,"[(1, -1, 0, -1), (1, -1, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.7
1406,"[(1, -1, 0, -1), (1, -1, 1, 0)]",1,2,5,0.454545454545455,1_2,0.0,0.0,0.0,0.272727272727273,0.0,0.090909090909091
1407,"[(1, -1, 0, -1), (1, 0, -1, -1)]",0,1,6,0.5,0_1,0.0,0.0,0.25,0.0,0.25,0.0
1408,"[(1, -1, 0, -1), (1, 0, -1, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997
1409,"[(1, -1, 0, -1), (1, 0, -1, 1)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
1410,"[(1, -1, 0, -1), (1, 0, 0, -1)]",0,2,7,0.583333333333333,0_2,0.4166666666666661,0.33333333333333304,0.0,0.0,0.0,0.0
1411,"[(1, -1, 0, -1), (1, 0, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997
1412,"[(1, -1, 0, -1), (1, 0, 1, -1)]",0,2,7,0.636363636363636,0_2,0.36363636363636304,0.5454545454545451,0.0,0.0,0.0,0.0
1413,"[(1, -1, 0, -1), (1, 0, 1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.3,0.0,0.5
1414,"[(1, -1, 0, -1), (1, 0, 1, 1)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
1415,"[(1, -1, 0, -1), (1, 1, -1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0
1416,"[(1, -1, 0, -1), (1, 1, 0, -1)]",0,1,8,0.666666666666667,0_1,0.0,0.0,0.41666666666666696,0.0,0.5833333333333337,0.0
1417,"[(1, -1, 0, -1), (1, 1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636
1418,"[(1, -1, 0, -1), (1, 1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636
1419,"[(1, -1, 0, -1), (1, 1, 1, 0)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304
1420,"[(1, -1, 0, 0), (1, -1, 0, 1)]",0,1,7,0.583333333333333,0_1,0.0,0.0,0.583333333333333,0.0,0.16666666666666602,0.0
1421,"[(1, -1, 0, 0), (1, -1, 1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0
1422,"[(1, -1, 0, 0), (1, 0, -1, -1)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
1423,"[(1, -1, 0, 0), (1, 0, -1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0
1424,"[(1, -1, 0, 0), (1, 0, -1, 1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.818181818181818,0.0,0.909090909090909,0.0
1425,"[(1, -1, 0, 0), (1, 0, 0, -1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0
1426,"[(1, -1, 0, 0), (1, 0, 0, 1)]",1,2,6,0.5,1_2,0.0,0.0,0.0,0.4166666666666667,0.0,0.08333333333333298
1427,"[(1, -1, 0, 0), (1, 0, 1, -1)]",0,1,11,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
1428,"[(1, -1, 0, 0), (1, 0, 1, 0)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1429,"[(1, -1, 0, 0), (1, 0, 1, 1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0
1430,"[(1, -1, 0, 0), (1, 1, -1, 0)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0
1431,"[(1, -1, 0, 0), (1, 1, 0, -1)]",0,1,11,0.916666666666667,0_1,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0
1432,"[(1, -1, 0, 0), (1, 1, 0, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.09090909090909
1433,"[(1, -1, 0, 0), (1, 1, 0, 1)]",0,1,8,0.666666666666667,0_1,0.0,0.0,0.666666666666667,0.0,0.333333333333334,0.0
1434,"[(1, -1, 0, 0), (1, 1, 1, 0)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0
1435,"[(1, -1, 0, 1), (1, -1, 1, 0)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0
1436,"[(1, -1, 0, 1), (1, 0, -1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.6,0.0,0.49999999999999994,0.0
1437,"[(1, -1, 0, 1), (1, 0, -1, 0)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1438,"[(1, -1, 0, 1), (1, 0, -1, 1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0
1439,"[(1, -1, 0, 1), (1, 0, 0, -1)]",0,1,8,0.8,0_1,0.0,0.0,0.6000000000000001,0.0,0.8,0.0
1440,"[(1, -1, 0, 1), (1, 0, 0, 1)]",0,1,8,0.8,0_1,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1441,"[(1, -1, 0, 1), (1, 0, 1, -1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0
1442,"[(1, -1, 0, 1), (1, 0, 1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0
1443,"[(1, -1, 0, 1), (1, 0, 1, 1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0
1444,"[(1, -1, 0, 1), (1, 1, -1, 0)]",0,1,10,0.833333333333333,0_1,0.0,0.0,0.833333333333333,0.0,0.6666666666666661,0.0
1445,"[(1, -1, 0, 1), (1, 1, 0, -1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.818181818181818,0.0,0.909090909090909,0.0
1446,"[(1, -1, 0, 1), (1, 1, 0, 0)]",0,1,8,0.8,0_1,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.0
1447,"[(1, -1, 0, 1), (1, 1, 0, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304
1448,"[(1, -1, 0, 1), (1, 1, 1, 0)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
1449,"[(1, -1, 1, 0), (1, 0, -1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.49999999999999994,0.0,0.6,0.0
1450,"[(1, -1, 1, 0), (1, 0, -1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0
1451,"[(1, -1, 1, 0), (1, 0, -1, 1)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0
1452,"[(1, -1, 1, 0), (1, 0, 0, -1)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0
1453,"[(1, -1, 1, 0), (1, 0, 0, 1)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.666666666666667,0.0,0.333333333333334
1454,"[(1, -1, 1, 0), (1, 0, 1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.39999999999999997,0.0,0.7,0.0
1455,"[(1, -1, 1, 0), (1, 0, 1, 0)]",0,2,5,0.454545454545455,0_2,0.272727272727273,0.090909090909091,0.0,0.0,0.0,0.0
1456,"[(1, -1, 1, 0), (1, 0, 1, 1)]",0,2,5,0.454545454545455,0_2,0.272727272727273,0.090909090909091,0.0,0.0,0.0,0.0
1457,"[(1, -1, 1, 0), (1, 1, -1, 0)]",0,1,9,0.9,0_1,0.0,0.0,0.8,0.0,0.9,0.0
1458,"[(1, -1, 1, 0), (1, 1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.363636363636363,0.0,0.272727272727272,0.0
1459,"[(1, -1, 1, 0), (1, 1, 0, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997
1460,"[(1, -1, 1, 0), (1, 1, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001
1461,"[(1, -1, 1, 0), (1, 1, 1, 0)]",0,1,4,0.4,0_1,0.0,0.0,0.10000000000000003,0.0,0.10000000000000003,0.0
1462,"[(1, 0, -1, -1), (1, 0, -1, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.7
1463,"[(1, 0, -1, -1), (1, 0, -1, 1)]",0,2,4,0.4,0_2,0.2,0.0,0.0,0.0,0.0,0.0
1464,"[(1, 0, -1, -1), (1, 0, 0, -1)]",0,2,5,0.416666666666667,0_2,0.25,0.0,0.0,0.0,0.0,0.0
1465,"[(1, 0, -1, -1), (1, 0, 0, 1)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.909090909090909,0.0,0.818181818181818
1466,"[(1, 0, -1, -1), (1, 0, 1, -1)]",0,2,4,0.4,0_2,0.10000000000000003,0.10000000000000003,0.0,0.0,0.0,0.0
1467,"[(1, 0, -1, -1), (1, 0, 1, 0)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.5833333333333337,0.0,0.41666666666666696
1468,"[(1, 0, -1, -1), (1, 0, 1, 1)]",1,2,11,0.916666666666667,1_2,0.0,0.0,0.0,0.916666666666667,0.0,0.8333333333333337
1469,"[(1, 0, -1, -1), (1, 1, -1, 0)]",0,2,7,0.636363636363636,0_2,0.5454545454545451,0.36363636363636304,0.0,0.0,0.0,0.0
1470,"[(1, 0, -1, -1), (1, 1, 0, -1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.27272727272727204,0.0,0.636363636363636
1471,"[(1, 0, -1, -1), (1, 1, 0, 0)]",1,2,12,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0
1472,"[(1, 0, -1, -1), (1, 1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271
1473,"[(1, 0, -1, -1), (1, 1, 1, 0)]",1,2,11,0.916666666666667,1_2,0.0,0.0,0.0,0.916666666666667,0.0,0.8333333333333337
1474,"[(1, 0, -1, 0), (1, 0, -1, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.19999999999999996,0.0,0.6
1475,"[(1, 0, -1, 0), (1, 0, 0, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
1476,"[(1, 0, -1, 0), (1, 0, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.49999999999999994,0.0,0.6
