,efforts_tuples,selected0,selected1,count,count_normalized,selected_motions,alpha_0_2,alpha_2_0,alpha_0_1,alpha_2_1,alpha_1_0,alpha_1_2
1455,"[(1, -1, 1, 0), (1, 0, 1, 0)]",0,2,7,0.636363636363636,0_2,0.45454545454545403,0.45454545454545403,0.0,0.0,0.0,0.0
1456,"[(1, -1, 1, 0), (1, 0, 1, 1)]",0,2,7,0.7,0_2,0.49999999999999994,0.6,0.0,0.0,0.0,0.0
1457,"[(1, -1, 1, 0), (1, 1, -1, 0)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.3,0.0,0.2
1458,"[(1, -1, 1, 0), (1, 1, 0, -1)]",0,1,6,0.5,0_1,0.0,0.0,0.33333333333333304,0.0,0.16666666666666702,0.0
1459,"[(1, -1, 1, 0), (1, 1, 0, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
1460,"[(1, -1, 1, 0), (1, 1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271
1461,"[(1, -1, 1, 0), (1, 1, 1, 0)]",0,1,4,0.333333333333333,0_1,0.0,0.0,0.0,0.0,0.0,0.0
1462,"[(1, 0, -1, -1), (1, 0, -1, 0)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.333333333333334,0.0,0.666666666666667
1463,"[(1, 0, -1, -1), (1, 0, -1, 1)]",1,2,7,0.583333333333333,1_2,0.0,0.0,0.0,0.4166666666666661,0.0,0.33333333333333304
1464,"[(1, 0, -1, -1), (1, 0, 0, -1)]",0,2,8,0.571428571428571,0_2,0.357142857142857,0.357142857142857,0.0,0.0,0.0,0.0
1465,"[(1, 0, -1, -1), (1, 0, 0, 1)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.9,0.0,0.8
1466,"[(1, 0, -1, -1), (1, 0, 1, -1)]",0,2,6,0.545454545454545,0_2,0.363636363636363,0.272727272727272,0.0,0.0,0.0,0.0
1467,"[(1, 0, -1, -1), (1, 0, 1, 0)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0
1468,"[(1, 0, -1, -1), (1, 0, 1, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636
1469,"[(1, 0, -1, -1), (1, 1, -1, 0)]",0,2,9,0.692307692307692,0_2,0.6153846153846151,0.46153846153846095,0.0,0.0,0.0,0.0
1470,"[(1, 0, -1, -1), (1, 1, 0, -1)]",0,2,8,0.727272727272727,0_2,0.545454545454545,0.636363636363636,0.0,0.0,0.0,0.0
1471,"[(1, 0, -1, -1), (1, 1, 0, 0)]",1,2,6,0.5,1_2,0.0,0.0,0.0,0.08333333333333298,0.0,0.4166666666666667
1472,"[(1, 0, -1, -1), (1, 1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271
1473,"[(1, 0, -1, -1), (1, 1, 1, 0)]",0,2,5,0.5,0_2,0.2,0.3,0.0,0.0,0.0,0.0
1474,"[(1, 0, -1, 0), (1, 0, -1, 1)]",0,2,6,0.545454545454545,0_2,0.272727272727272,0.363636363636363,0.0,0.0,0.0,0.0
1475,"[(1, 0, -1, 0), (1, 0, 0, -1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.4,0.0,0.09999999999999998
1476,"[(1, 0, -1, 0), (1, 0, 0, 1)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0
1477,"[(1, 0, -1, 0), (1, 0, 1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
1478,"[(1, 0, -1, 0), (1, 0, 1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0
1479,"[(1, 0, -1, 0), (1, 0, 1, 1)]",1,2,7,0.583333333333333,1_2,0.0,0.0,0.0,0.583333333333333,0.0,0.16666666666666602
1480,"[(1, 0, -1, 0), (1, 1, -1, 0)]",0,2,6,0.461538461538462,0_2,0.15384615384615402,0.230769230769231,0.0,0.0,0.0,0.0
1481,"[(1, 0, -1, 0), (1, 1, 0, -1)]",0,1,7,0.583333333333333,0_1,0.0,0.0,0.4999999999999997,0.0,0.25000000000000006,0.0
1482,"[(1, 0, -1, 0), (1, 1, 0, 0)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.545454545454545,0.0,0.09090909090909,0.0
1483,"[(1, 0, -1, 0), (1, 1, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001
1484,"[(1, 0, -1, 0), (1, 1, 1, 0)]",0,1,4,0.4,0_1,0.0,0.0,0.2,0.0,0.0,0.0
1485,"[(1, 0, -1, 1), (1, 0, 0, -1)]",1,2,7,0.583333333333333,1_2,0.0,0.0,0.0,0.583333333333333,0.0,0.16666666666666602
1486,"[(1, 0, -1, 1), (1, 0, 0, 1)]",1,2,11,0.846153846153846,1_2,0.0,0.0,0.0,0.6923076923076921,0.0,0.846153846153846
1487,"[(1, 0, -1, 1), (1, 0, 1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
1488,"[(1, 0, -1, 1), (1, 0, 1, 0)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.666666666666667,0.0,0.333333333333334
1489,"[(1, 0, -1, 1), (1, 0, 1, 1)]",0,1,5,0.5,0_1,0.0,0.0,0.4,0.0,0.09999999999999998,0.0
1490,"[(1, 0, -1, 1), (1, 1, -1, 0)]",1,2,4,0.4,1_2,0.0,0.0,0.0,0.10000000000000003,0.0,0.10000000000000003
1491,"[(1, 0, -1, 1), (1, 1, 0, -1)]",0,1,8,0.533333333333333,0_1,0.0,0.0,0.4666666666666663,0.0,0.13333333333333297,0.0
1492,"[(1, 0, -1, 1), (1, 1, 0, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001
1493,"[(1, 0, -1, 1), (1, 1, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001
1494,"[(1, 0, -1, 1), (1, 1, 1, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997
1495,"[(1, 0, 0, -1), (1, 0, 0, 1)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.909090909090909,0.0,0.818181818181818
1496,"[(1, 0, 0, -1), (1, 0, 1, -1)]",0,2,10,0.909090909090909,0_2,0.818181818181818,0.909090909090909,0.0,0.0,0.0,0.0
1497,"[(1, 0, 0, -1), (1, 0, 1, 0)]",0,2,6,0.428571428571429,0_2,0.214285714285715,0.07142857142857201,0.0,0.0,0.0,0.0
1498,"[(1, 0, 0, -1), (1, 0, 1, 1)]",0,1,7,0.538461538461538,0_1,0.0,0.0,0.538461538461538,0.0,0.07692307692307598,0.0
1499,"[(1, 0, 0, -1), (1, 1, -1, 0)]",0,2,5,0.5,0_2,0.3,0.2,0.0,0.0,0.0,0.0
1500,"[(1, 0, 0, -1), (1, 1, 0, -1)]",0,2,9,0.9,0_2,0.9,0.8,0.0,0.0,0.0,0.0
1501,"[(1, 0, 0, -1), (1, 1, 0, 0)]",1,2,8,0.615384615384615,1_2,0.0,0.0,0.0,0.38461538461538397,0.0,0.461538461538461
1502,"[(1, 0, 0, -1), (1, 1, 0, 1)]",1,2,10,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0
1503,"[(1, 0, 0, -1), (1, 1, 1, 0)]",1,2,4,0.4,1_2,0.0,0.0,0.0,0.10000000000000003,0.0,0.10000000000000003
1504,"[(1, 0, 0, 1), (1, 0, 1, -1)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0
1505,"[(1, 0, 0, 1), (1, 0, 1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0
1506,"[(1, 0, 0, 1), (1, 0, 1, 1)]",0,2,7,0.7,0_2,0.39999999999999997,0.7,0.0,0.0,0.0,0.0
1507,"[(1, 0, 0, 1), (1, 1, -1, 0)]",0,1,7,0.538461538461538,0_1,0.0,0.0,0.538461538461538,0.0,0.07692307692307598,0.0
1508,"[(1, 0, 0, 1), (1, 1, 0, -1)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1509,"[(1, 0, 0, 1), (1, 1, 0, 0)]",1,2,11,0.647058823529412,1_2,0.0,0.0,0.0,0.647058823529412,0.0,0.29411764705882404
1510,"[(1, 0, 0, 1), (1, 1, 0, 1)]",0,2,6,0.545454545454545,0_2,0.4545454545454541,0.181818181818181,0.0,0.0,0.0,0.0
1511,"[(1, 0, 0, 1), (1, 1, 1, 0)]",0,1,8,0.8,0_1,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.0
1512,"[(1, 0, 1, -1), (1, 0, 1, 0)]",0,2,5,0.5,0_2,0.3,0.2,0.0,0.0,0.0,0.0
1513,"[(1, 0, 1, -1), (1, 0, 1, 1)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.272727272727272,0.0,0.363636363636363
1514,"[(1, 0, 1, -1), (1, 1, -1, 0)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.2,0.0,0.3
1515,"[(1, 0, 1, -1), (1, 1, 0, -1)]",0,2,7,0.636363636363636,0_2,0.636363636363636,0.27272727272727204,0.0,0.0,0.0,0.0
1516,"[(1, 0, 1, -1), (1, 1, 0, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.49999999999999994,0.0,0.6
1517,"[(1, 0, 1, -1), (1, 1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636
1518,"[(1, 0, 1, -1), (1, 1, 1, 0)]",0,2,8,0.571428571428571,0_2,0.42857142857142794,0.285714285714285,0.0,0.0,0.0,0.0
1519,"[(1, 0, 1, 0), (1, 0, 1, 1)]",0,2,7,0.583333333333333,0_2,0.25000000000000006,0.4999999999999997,0.0,0.0,0.0,0.0
1520,"[(1, 0, 1, 0), (1, 1, -1, 0)]",0,1,8,0.8,0_1,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1521,"[(1, 0, 1, 0), (1, 1, 0, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.2,0.0,0.3,0.0
1522,"[(1, 0, 1, 0), (1, 1, 0, 0)]",1,2,5,0.416666666666667,1_2,0.0,0.0,0.0,0.08333333333333404,0.0,0.16666666666666702
1523,"[(1, 0, 1, 0), (1, 1, 0, 1)]",1,2,9,0.6,1_2,0.0,0.0,0.0,0.466666666666667,0.0,0.333333333333333
1524,"[(1, 0, 1, 0), (1, 1, 1, 0)]",0,1,5,0.5,0_1,0.0,0.0,0.2,0.0,0.3,0.0
1525,"[(1, 0, 1, 1), (1, 1, -1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0
1526,"[(1, 0, 1, 1), (1, 1, 0, -1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.4,0.0,0.09999999999999998
1527,"[(1, 0, 1, 1), (1, 1, 0, 0)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.909090909090909,0.0,0.818181818181818
1528,"[(1, 0, 1, 1), (1, 1, 0, 1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.09999999999999998,0.0,0.4
1529,"[(1, 0, 1, 1), (1, 1, 1, 0)]",0,2,5,0.5,0_2,0.09999999999999998,0.4,0.0,0.0,0.0,0.0
1530,"[(1, 1, -1, 0), (1, 1, 0, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.09999999999999998,0.0,0.4,0.0
1531,"[(1, 1, -1, 0), (1, 1, 0, 0)]",1,2,5,0.416666666666667,1_2,0.0,0.0,0.0,0.08333333333333404,0.0,0.16666666666666702
1532,"[(1, 1, -1, 0), (1, 1, 0, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.45454545454545403,0.0,0.45454545454545403
1533,"[(1, 1, -1, 0), (1, 1, 1, 0)]",0,1,4,0.4,0_1,0.0,0.0,0.0,0.0,0.2,0.0
1534,"[(1, 1, 0, -1), (1, 1, 0, 0)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.45454545454545403,0.0,0.45454545454545403
1535,"[(1, 1, 0, -1), (1, 1, 0, 1)]",1,2,11,0.846153846153846,1_2,0.0,0.0,0.0,0.7692307692307692,0.0,0.7692307692307692
1536,"[(1, 1, 0, -1), (1, 1, 1, 0)]",0,2,8,0.727272727272727,0_2,0.727272727272727,0.454545454545454,0.0,0.0,0.0,0.0
1537,"[(1, 1, 0, 0), (1, 1, 0, 1)]",0,2,5,0.416666666666667,0_2,0.25,0.0,0.0,0.0,0.0,0.0
1538,"[(1, 1, 0, 0), (1, 1, 1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.39999999999999997,0.0,0.7,0.0
1539,"[(1, 1, 0, 1), (1, 1, 1, 0)]",0,1,8,0.8,0_1,0.0,0.0,0.6000000000000001,0.0,0.8,0.0
